sentence	sentence_id	locale	reason
راحت السكرة وجاءت الفكرة	7ecc906b6a596a336d1e7bb3c46f4a2bde1839357a03eb560f943c04ce89e6d0	ar	offensive-language
راحت السكرة وجاءت الفكرة	7ecc906b6a596a336d1e7bb3c46f4a2bde1839357a03eb560f943c04ce89e6d0	ar	grammar-or-spelling
نظر سامي إلى شاسة العرض.	91e4d3625c538ce1a6abfe38ee8f6307328e7a0e2b45ca3010f3212903de9a29	ar	grammar-or-spelling
مدرّسنا للرّساضيّات سيّء.	90c23653d471b6e855b4f789da90879b43bad22b4e1ea99ad246a8f5d011c16f	ar	grammar-or-spelling
نظر سامي إلى شاسة العرض.	91e4d3625c538ce1a6abfe38ee8f6307328e7a0e2b45ca3010f3212903de9a29	ar	grammar-or-spelling
كنت أحاول أن أنسَ كلّ شيء.	8d7a40d6d38ac1e0c5001cd958baf76bc77e6cdcb381b635839b0ff005530c3f	ar	grammar-or-spelling
سامي هو المريض التّالي الذي سفحصه الدّكتور باكر.	833513de66e6ec16a476c1008e4dc43b4e41997c9f90cefa86a62791c7ff334c	ar	grammar-or-spelling
والدي سامي مسلمون.	8d67170ea228ee72425fe76b58f23cf813694f5a9573c80a1032c85111716a6d	ar	grammar-or-spelling
مدرّسنا للرّساضيّات سيّء.	90c23653d471b6e855b4f789da90879b43bad22b4e1ea99ad246a8f5d011c16f	ar	grammar-or-spelling
تركتهم في حيص بيص	8d99ef357056ac4cbc97e258bbe4cca547c3831ad08ed870b9e3565adc7b9cc4	ar	different-language
تركتهم في حيص بيص	8d99ef357056ac4cbc97e258bbe4cca547c3831ad08ed870b9e3565adc7b9cc4	ar	grammar-or-spelling
كان عندي مدرّسون متعسّف.	8aa35afc74e44c2da0aa53a7e9c3f464afd8f7874c0d8ccf0e5aaf152d23f4a7	ar	grammar-or-spelling
في عام ١٩٤٨م ، تأسست دولة يهودية.	9aae352035f628b133f358e1a8acef05f3ec098d1931050bad6dcc5a71eacf9d	ar	grammar-or-spelling
في عام ١٩٤٨م ، تأسست دولة يهودية.	9aae352035f628b133f358e1a8acef05f3ec098d1931050bad6dcc5a71eacf9d	ar	offensive-language
في عام ١٩٤٨م ، تأسست دولة يهودية.	9aae352035f628b133f358e1a8acef05f3ec098d1931050bad6dcc5a71eacf9d	ar	different-language
كانا سامي و ليلى يتخاصمان باستمرار.	96ae3c70e9d1af69746ba3c46ce7d6a6ab20316883c3748941a1a6b01762454a	ar	grammar-or-spelling
كانا سامي و ليلى يتخاصمان باستمرار.	96ae3c70e9d1af69746ba3c46ce7d6a6ab20316883c3748941a1a6b01762454a	ar	grammar-or-spelling
مدرّسي شاذّ جنسيّا.	7877537f725f77c56d6eb069ead9c8102a62c7da583ba22c9a4f2607620d37a9	ar	grammar-or-spelling
مدرّسي شاذّ جنسيّا.	7877537f725f77c56d6eb069ead9c8102a62c7da583ba22c9a4f2607620d37a9	ar	offensive-language
لم يتبقى إلا القليل.	8e1cdcb182e6a68bf2b983a7914f41683d829dc9e94d657b9d13716cc35d0644	ar	grammar-or-spelling
بدأ سامي يخلع ملابسي.	a4c38570e4c355f1dcc771a507a7a9b9dfb1727b6907018e754ec80541023700	ar	grammar-or-spelling
بدأ سامي يخلع ملابسي.	a4c38570e4c355f1dcc771a507a7a9b9dfb1727b6907018e754ec80541023700	ar	offensive-language
رمى سامي الملابس التي استداها أثناء الجريمة.	a542c43fa561695a9e85df0c18396198fc75cfc02014edca5e63b30612e77d2a	ar	grammar-or-spelling
كانت لدى سامي علاقة غير شرعيّة مع ممرّضة اسمها ليلى.	afa2cadc2841e9e34df575464050e1e85ecdaaa9615070c142d4d7c4c14667e2	ar	offensive-language
مدرّسي شاذّ جنسيّا.	7877537f725f77c56d6eb069ead9c8102a62c7da583ba22c9a4f2607620d37a9	ar	offensive-language
في كل مكان أنظر، انها مجرد حفنة من الطرق المسدودة.	a79329e554ecaa6ec653d5fc88557fd9535ac76059b6b7f81b9681a26a193df2	ar	grammar-or-spelling
تسبّب سامي عمدا بجروح خطيرة ليلي.	b35e02a01c3fdb935544a8f3f474c117e1bdcb5a07ea01a1a4e5e99c9613d5e6	ar	grammar-or-spelling
في كل مكان أنظر، انها مجرد حفنة من الطرق المسدودة.	a79329e554ecaa6ec653d5fc88557fd9535ac76059b6b7f81b9681a26a193df2	ar	grammar-or-spelling
أرسل سامي رسائل حبّ لليلى.	b6a9b2a004e4efe00d4b19794b35c2fd37f0e275eb3ce7b010ae0a5d5d31ab6f	ar	offensive-language
متى كانت آخر مرة ركبت بها دراجة هوائية ؟	b42b841c6ef2480aafe4dfff474176f0a3cbad2e71c487caad1f7a5e2d78a10a	ar	grammar-or-spelling
سامي شابّ جامعيّة عاشق للحفلات.	b58c1b9ad3b5c7a1e95d5e9abbfe63b0313fe36ee2dfe52c7ab02b1ff0116c6b	ar	grammar-or-spelling
أقنع سامي ليلى كي تعيده إلى الحانة بسيّارتها.	a5363a9a3c5a85ade67befd8baaae9121f6a5abbf3756d4eafe9dde66e32c04d	ar	offensive-language
طلب سامي من الرّبّ أن يسامحه.	b6decbbf39d18662c593c35bc833ce6e2dc93edf5c77e5e1bd892dc5f15eacdf	ar	offensive-language
كلّ من اليهود و المسيحيّين و المسلمين يتّفقون أنّ القدس مدينة مقدّسة.	b457b8cf1b0decc201e4ded03bd148e6054a4afb8ea0404ece925bdaa1a5d9c3	ar	offensive-language
كانت لدى سامي علاقة غير شرعيّة مع ممرّضة اسمها ليلى.	afa2cadc2841e9e34df575464050e1e85ecdaaa9615070c142d4d7c4c14667e2	ar	offensive-language
كان سامي يمضي الوقت مع امرأة.	bb64e2fc02ae45ad71e7d3e878907e696593cbe79a28ebc8dab360dab0e76a80	ar	offensive-language
قدّم سامي يده لليلى.	abdbdca022c4ef5e91485216ed0b687351c61f410ab2c4169d41b19538c77753	ar	offensive-language
من أين حصل على هذا الحداء الغريب؟	b727ea2de07772b266f6f3f03ba0eddef516540eec490064ede8d12322cf751d	ar	grammar-or-spelling
كان سامي مدرّسي للعربيّة.	bb0f1c05712686becd5c5cc3412d04c307beae00c30c8d533592c5703eb2a59a	ar	grammar-or-spelling
لَكِنْ يَكُفُّهُمْ عَنْ سَيِّئِ الْأَخْلَاقِ وَيَأْخُذُهُمْ بِأَحْسَنِ الْآدَابِ لِيَكُونُوا كَمَا قَالَ فِيهِمْ الشَّاعِرُ	b968209e2049bbfea7b2254d9fa02e04a2b5e008d0badb561eab8d5a933ccef5	ar	???? ?????
هَذَا لَا يَقْنَعُ مَعَ مَا ظَهَرَ مِنْ حَالِهِ إلَّا بِجَوَابٍ مِثْلِهِ	bb56fe76c09b70cfdeb0e341cdc53ca2407a8c82f7b40cdd55cfb038b4a609d1	ar	offensive-language
أعدّ سامي حجّة فقضاء الوقت مع أسرته.	c607f09d06e992f55187f17181fb200cde93e32c91b4633455eea43fdcbc3b49	ar	grammar-or-spelling
وَأَنّا لا نَدري أَشَرٌّ أُريدَ بِمَن فِي الأَرضِ أَم أَرادَ بِهِم رَبُّهُم رَشَدًا	b569423448eecd2232d7946bf55959901880821c10a459bfc192500b8caf74d2	ar	grammar-or-spelling
هذا المقام حلو، ولكني لا أريد ان أسكن في هنا.	cd51bd73ff0b9db5c8cff002b16fbd3d038115f16883ff74969ee14e71d63780	ar	grammar-or-spelling
وجدنا الباب الأمامي مغلق.	ce6526edef1974f63a58d31cc6244ae1aea0ac5409ae63448acdb378cdcdda08	ar	grammar-or-spelling
اتَّكَلْنا منه على خُصٍّ الاتحاد قوة	d11bf5388d8e3d7f4dd47db219cc569a68fc9449ea393fbd43b3e04c68dc37e7	ar	difficult-pronounce
خطر له فكرة جيدة.	cc75ade588623f8239bebee42541c85e095456af9702622bc00e877118e68a4f	ar	grammar-or-spelling
هكذا نطهي الأرز	cfdce9cba76ec3bbb9fd3da92c01a8b0e911732198b62ac002475971c3e32aff	ar	grammar-or-spelling
وَأَمَّا إفْضَالُ الِاسْتِكْفَافِ	d3fd863cea63e6e053149875f4335e4f5e8b95cab806267d0454a32f43536e54	ar	grammar-or-spelling
وجدنا الباب الأمامي مغلق.	ce6526edef1974f63a58d31cc6244ae1aea0ac5409ae63448acdb378cdcdda08	ar	grammar-or-spelling
قال سامي أنّ الشّيطان هو من أمره بالتّضحية بليلى.	c9d5ec5f14f86b83ae80104562b75e42a7688ee078634d2140f3b01ed3178118	ar	offensive-language
لقد أعجبت سامي.	c661c4765598b5684573433c07c2a470c617acb63d697fdf706727c6e36edb4d	ar	????
وَإِنْكَارَهُ مَا لَا يُنْكِرُهُ مِنْ نَفْسِهِ مُسْتَقْبَحٌ	d6e32d172c1e7ba93eda0f52c1dc3413e3a4454a053a05986e907d42f3b7ce73	ar	???? 
فيها عَينٌ جارِيَةٌ	d282042eaf8bfe92f81a5a810637496ea666f99a9806ce5f7cf31ae01f625c69	ar	???? 
هذا المقام حلو، ولكني لا أريد ان أسكن في هنا.	cd51bd73ff0b9db5c8cff002b16fbd3d038115f16883ff74969ee14e71d63780	ar	grammar-or-spelling
إنّه بمثابة إبني.	d512abb5871429a42fcd15183cf0ad4aff8954e0db228a2fe3dba2f5d563d460	ar	grammar-or-spelling
طُريد سامي من العيادة.	d36b2c122e8696936a1022fec0373e4bea925f2675939327e019684941a9a743	ar	grammar-or-spelling
أن ذاهبة في رحلة.	d7086c5f256e5d33a5b709dc4eddc6831957e89f14d9fc4536053e5fc1537490	ar	grammar-or-spelling
لقد تقدّمت في السّنّ.	cf5ea513d8fa82cda7f5a3380891cea80b7e3c0982c5c6686610c14d139632db	ar	????? ??? ?????? ??????.. ???????.. ??????
لم يرى أحد فاضل.	d4fece94272d740dc537835406bb94950e270470a00aeba35c7c70ccf33d6e49	ar	"?? ??.. ????? ???? ??? ?????..
?????.. ???????? ???? ??? ?????? ?? ?????.. "
نظر سامي عبر النّافذة، فرأى رجلان أسودان يجريان.	d9e400dd802ee948abdd3733adec98d49d2f4c033240458c06528cdb2e69266f	ar	grammar-or-spelling
وَعَزْمَهُنَّ إلَى الْوَهْنِ	d0c663e25d58dde18e1cb42f1192734cca3e9de04662d54dbfb140c53c6ff2b0	ar	????? ???? ?????
جاء الطّبيب لروؤية ابنتي.	ca03532250eebf6e2498768663ced6a12dc8aa500c900d56adc72147d5890d41	ar	grammar-or-spelling
تآمرا فاضل و ليلى لقتل رامي.	da3d65737624b44492dd1e62510e081272ed34d5a524f38729c8ba3689fcb339	ar	grammar-or-spelling
فَإِنْ وَاصَلَ الشَّرَّ وَاصَلْته الْمُكَافَأَةُ	d59ce87344c27587532afafbf8b8324878155de4195e93af34ea4a5bb28f292c	ar	grammar-or-spelling
وَعَلَى مَنْ تَمْلِكُ لُؤْمٌ	d924358d2ca89f89b9414af67b807a7703e032b9e1012fb0b1c1bd282e34419a	ar	grammar-or-spelling
هذا المقام حلو، ولكني لا أريد ان أسكن في هنا.	cd51bd73ff0b9db5c8cff002b16fbd3d038115f16883ff74969ee14e71d63780	ar	grammar-or-spelling
لم يرى أحد فاضل.	d4fece94272d740dc537835406bb94950e270470a00aeba35c7c70ccf33d6e49	ar	grammar-or-spelling
وَعَلَى مَنْ تَمْلِكُ لُؤْمٌ	d924358d2ca89f89b9414af67b807a7703e032b9e1012fb0b1c1bd282e34419a	ar	grammar-or-spelling
قد حمى الوطيس	deb1cddd7303b4cf0a5eda8ef2ee9bb524a31331d358736e4a87dfc84909119b	ar	?? ???.. ??????
أُلقي القبض على ٣١ طفل فلسطيني في شهر يونيو لعام ٢٠١٨.	d1d65c9b097c53d88649b380d904a55f56cd72cedfbac742d57fd943a018c1b4	ar	???? ????????
تآمرا فاضل و ليلى لقتل رامي.	da3d65737624b44492dd1e62510e081272ed34d5a524f38729c8ba3689fcb339	ar	grammar-or-spelling
نظر سامي عبر النّافذة، فرأى رجلان أسودان يجريان.	d9e400dd802ee948abdd3733adec98d49d2f4c033240458c06528cdb2e69266f	ar	??? ????? ??????
قَالَ فَأَصُومُ الِاثْنَيْنِ وَالْخَمِيسَ	dbf425f821f986dc7c01755be9dc618df720e6c02174a4b74b4ef37122aa3d8d	ar	grammar-or-spelling
ذهب سامي إلى مستشفى في نهارة المطاف.	e2ad6c352683965f84d95b3092ab9f25ac4d8bc7e3b4b45a25e6df86fc207a7c	ar	grammar-or-spelling
سأتأخّر على دروسي.	e3df89a553a7baf350d121ccbc8c4896b8b0b4d81da6e0f4d9a197b1e07c4999	ar	grammar-or-spelling
اضطرّ سامي على قضاء اللّيلة في الغابة.	d9590f039814dd8d387b2a3032420d54f1adde2d5f4e9866e5eadd6e6a8af4c9	ar	grammar-or-spelling
هذا المقام حلو، ولكني لا أريد ان أسكن في هنا.	cd51bd73ff0b9db5c8cff002b16fbd3d038115f16883ff74969ee14e71d63780	ar	grammar-or-spelling
لينكس هو نظام تشغيل حر؛ أنصحك بتجريبه!	e4e5d096bc0d0acca40e0d38638a7d5d30f04be69b45b771f88b797356e919a8	ar	difficult-pronounce
فوّت سام درس التّاريخ.	e192f9a188fd980a1c817313ee37484c439bf20313094ea266fa01e3fa54852f	ar	grammar-or-spelling
قلطيّ في غابة استوائيّة قد يكون فريسة سهلة بالنّسبة للمفترسين.	e456f2cc917b6b1596911f9ce31335a28616fb46fde4551e27b7f0a61ed7951e	ar	difficult-pronounce
بإمكان أنثى الدّب أن تكون خطيرة جدّا، خاصّة عندما يكون جراؤها بالجوار.	e1aca4e5f680ef14f7cebb744f045411ccb0d197c2411990766f05f374478f2f	ar	grammar-or-spelling
أتت ليلى و أقلّتني.	d91417195b473ef7d5cf57df68609994adc763778ae599eb2fe109c15c41e61f	ar	??? ?????
وَلَيْسَ مَنْ سَكَتَ فَأَحْسَنَ قَدَرَ عَلَى أَنْ يَتَكَلَّمَ فَيُحْسِنَ	e245761dc6db441e2ccd535a5f434ae4255445cca9805a918a559d95dc0588c3	ar	grammar-or-spelling
كان لدى سامي الكثير من الأصدقاء الذين كانوا يملكون سيّارة.	dd2c9494127adb96c507331d02b3f84833a951e88b62a395b2de08668db70c27	ar	low voice problem
لم يرى سامي من أطلق النّار عليه.	e95e4a4e03fc80afc9ccd2b990566d6eb6f45fb168f35d033637dd4c8108b25a	ar	grammar-or-spelling
كانا ليلى و سامي يقرعان على أبواب النّاس لنشر الكلام الطّيّب.	eb447dfb394713cfe5e77dfc24138b7d770528c1a40880156c6516770be79db4	ar	grammar-or-spelling
وَذَكَرَ أَنَّهُ لِعَلِيِّ بْنِ أَبِي طَالِبٍ كَرَّمَ اللَّهُ وَجْهِهِ	caefcf93151eb22dd9cfe73cf60ff2721d07eed026c5454dc02afb1bb16946b4	ar	grammar-or-spelling
خطر له فكرة جيدة.	cc75ade588623f8239bebee42541c85e095456af9702622bc00e877118e68a4f	ar	grammar-or-spelling
ما كانَ لِيَ مِن عِلمٍ بِالمَلَإِ الأَعلى إِذ يَختَصِمونَ	e5278b64565f52da8e9d7d1f07eea9d1ea4108fbf2885ac9b64a1a23808e6202	ar	grammar-or-spelling
الْحَرِيصُ الْجَاهِدُ وَالْقَنُوعُ الزَّائِدُ يَسْتَوْفِيَانِ أَكْلَهُمَا غَيْرُ مُنْتَقِصٍ مِنْهُ شَيْءٌ	ecb87e0837a3954a80541c2ada12984383b1aa3c18700a71fc7798532d22e3a4	ar	grammar-or-spelling
دعى سامي كلا ليلى و فريد لمنزله.	ebc966f3732afadd95adf3c4db5a52d3ef63ab98d01e5ce8279ec1c65cf8388b	ar	??? ?? ????
لا يجب أن تكونِ حزنة هكذا.	e0f74a4fe77f90a1b5542775fbb92b5f64a6b220e260897740b07dcc4fba8766	ar	grammar-or-spelling
طُريد سامي من العيادة.	d36b2c122e8696936a1022fec0373e4bea925f2675939327e019684941a9a743	ar	grammar-or-spelling
ففي البُكورِ بركاتٍ جمة يمنحها الله لهذه الأمة	03463b8158f80de9ac75c05e6b9f0adf7e20e8a08e9a1456a66a3fcacd81f2d8	ar	grammar-or-spelling
أيها اللائم لم غي	0eea1846cb724bdb53a359715852c62c7c14cfb2a0f585015cc5f35cc49d8f54	ar	grammar-or-spelling
هل تعرف المنزل بالوحيد	04354b1bb930a2c61acd5fd8cf9cca1b376de3e7437e7971b6b1dcce904fa6da	ar	grammar-or-spelling
رمى توم ماري خارج البار.	0d82464b26f83afb1f6af92b5d8f4c739e1cfd991ba3992ccd055017321b45f1	ar	offensive-language
يا بان بشر يا سيدي يا ابن بشر	0187633369f6c15fbe79cc55fd2f83c795bb57edb92aeee33645fd9973aa23ab	ar	grammar-or-spelling
إنما نحن للإله شئون	09ea36c03345ef5cf7a65e1bbb1254b9777e76a954dd1dbbb46a0f76e718310b	ar	grammar-or-spelling
باعدت بالبعاد بيني وبينى	10d4b321ef40802a1d5f70878b12fc53e573837e192d5f1df4ee3594e2b3d1f8	ar	grammar-or-spelling
خذوا من العيش فالأعمار فاتية	132237264441c1d757e0140088dd230eeac441530fcdc1d43e589c90e88e4263	ar	grammar-or-spelling
هل تعرف المنزل بالوحيد	04354b1bb930a2c61acd5fd8cf9cca1b376de3e7437e7971b6b1dcce904fa6da	ar	grammar-or-spelling
كان عضوا في مجموعة الاثنان وعشرين التاريخية	123cec904d338c70e788f159cac64041a9258108461641dac18ce604ca994efd	ar	grammar-or-spelling
خذوا من العيش فالأعمار فاتية	132237264441c1d757e0140088dd230eeac441530fcdc1d43e589c90e88e4263	ar	grammar-or-spelling
أنطون طفل لشكر الله بات له	054e9f93c22bb15158a9df3a5f434bb43613b9235db1492e1dc862769af7479c	ar	grammar-or-spelling
كان عضوا في مجموعة الاثنان وعشرين التاريخية	123cec904d338c70e788f159cac64041a9258108461641dac18ce604ca994efd	ar	grammar-or-spelling
"أخبرتني ماري أنهم ناموا سوية. ""حقا؟"""	0a5c38a2cf2dd7c2dedc6c3da328db765c36b10cbea4925fec3e76d901c9faf0	ar	offensive-language
خبروها أني مرضت فقالت	134f4fea8ebfd31df5b0cb0950368171a6ce1a84d9656bda1123c0480ac383e0	ar	grammar-or-spelling
هذي منازلهم وأنت	10de9f84f0687b2d097db80129d7e02eab792a10a6ec2076af228bc1677efa75	ar	grammar-or-spelling
يعلم الحق نفسه بالذي قد	192b1bf034a3abd8acd8ae06d744e20dd9e1dab1cd60575808022fd550d9b515	ar	grammar-or-spelling
يحبّ فاضل دجاج تيكساس.	175c1ca250443270fd369bfa42f6861ac3c33023b3e0112f09f0600e56be899f	ar	grammar-or-spelling
مذ تفردت بالكمال وأصبح	0d79dfc07ff617c6afc00d4cc79dcacfc9a126d87ee56f13bd31f8ed7ff3ebe9	ar	grammar-or-spelling
رب يوم للعيش فيه رفاغ	07657964690b0490e1ad850b425eac690cc63c2a92e933285617e938a5458d3c	ar	grammar-or-spelling
لم يتبقى أحد	150f8d86a5f608ce42c3088ccece1e7722f0ab3129e9351aa777be2768aae7c2	ar	?????
ر العمدةِ المُجتلى في أوج أفلاكِ	0e71de2e890fd43365870faffaa6f72fe1cab262fb0a6009ffeca056ee0c5293	ar	grammar-or-spelling
لم يتبقى أحد	150f8d86a5f608ce42c3088ccece1e7722f0ab3129e9351aa777be2768aae7c2	ar	?????
هو ثاني الخلفاء الراشدين بعد سيدنا أبو بكر رضي الله عنه	1bb19b79470488b42c7636da893f56e9de7aa56038e55f2681d6f63f880935ff	ar	??? ???
يظلم الناس يعلم الله أفرى	0f961210716916531febdca89bec96efcfafd33d01ab1079a9e172bed8ece80b	ar	grammar-or-spelling
قد ناح جبريل نحاس قرينته	1c15b66780350e5f0a6c3c16605225f2d46d56f6a81edfe1398d40a2f2a5741a	ar	grammar-or-spelling
أخلق الدهر لمتى وأجدا	0e3104fb728a11103260db26abc3b03a099058ad44962101760a0ad756f78d69	ar	grammar-or-spelling
هذي منازلهم وأنت	10de9f84f0687b2d097db80129d7e02eab792a10a6ec2076af228bc1677efa75	ar	grammar-or-spelling
خذوا من العيش فالأعمار فاتية	132237264441c1d757e0140088dd230eeac441530fcdc1d43e589c90e88e4263	ar	grammar-or-spelling
إنما نحن ربنا في شئونه	1e30b5741df92e6e8945829e4957a0ce8920c8a1f46b7e4e09fa43f059c866d6	ar	grammar-or-spelling
أباهل هل أنتم مغير لونكم	2064ff231c03ae7dc5323f0c42193fbaf7f37716761a83f53d764b66387c93d2	ar	grammar-or-spelling
أخذت جعفر برأس القطار	1e777b14579383d4d5d6cc9966c4555a51cc6a58d328ae8ffcde08fc94126343	ar	grammar-or-spelling
هذي منازلهم وأنت	10de9f84f0687b2d097db80129d7e02eab792a10a6ec2076af228bc1677efa75	ar	grammar-or-spelling
آفة النفس الوله بالدنيا أفضل الناس أنفعهم للناس أقوى القلوب غلا الفؤاد الحقود.	1141a153ef1035814d42a172adce1d7cf09fc2d1a56a5ebd75eff82dfdf6fd2f	ar	grammar-or-spelling
